HC_ID,NAME_HIN,NAME_ENG,DISTRICT_ID,BLOCK_ID
0341029,प्राथ.स्‍वा.केन्‍द्र बनोरा,PHC BANORA,41,01
0341030,प्राथ.स्‍वा.केन्‍द्र जामगांव,PHC JAMGAON,41,01
0341031,प्राथ.स्‍वा.केन्‍द्र नवरंगपुर,PHC NAURANGPUR,41,01
0341032,प्राथ.स्‍वा.केन्‍द्र नंदेली,PHC NANDELI,41,01
0341033,प्राथ.स्‍वा.केन्‍द्र बंगुरसिया,PHC BANGUSIYA,41,01
0341034,प्राथ.स्‍वा.केन्‍द्र कोडतराई,PHC KODTARAI,41,01
0341035,प्राथ.स्‍वा.केन्‍द्र डूमरपाली,PHC DUMARPALI,41,01
0341036,प्राथ.स्‍वा.केन्‍द्र सम्‍बलपुरी,PHC SAMBALPURI,41,01
0341037,प्राथ.स्‍वा.केन्‍द्र भगोरा,PHC BHAGORA.,41,01
0341038,प्राथ.स्‍वा.केन्‍द्र छपोरा,PHC CHHAPORA,41,02
0341039,प्राथ.स्‍वा.केन्‍द्र मिड़मिडा,PHC MIDMIDA,41,02
0341040,प्राथ.स्‍वा.केन्‍द्र बिंजकोट,PHC  BINJKOT,41,02
0341041,प्राथ.स्‍वा.केन्‍द्र कोड़ातराई,PHC KONDATARAI,41,02
0341042,प्राथ.स्‍वा.केन्‍द्र पुटकापुरी,PHC  PUTKAPURI,41,02
0341043,प्राथ.स्‍वा.केन्‍द्र जतरी,PHC  JATARI,41,02
0341044,प्राथ.स्‍वा.केन्‍द्र बड़ेभण्‍डार,PHC BADEBHANDAR,41,02
0341045,प्राथ.स्‍वा.केन्‍द्र कोसीर,PHC KOSIR,81,03
0341046,प्राथ.स्‍वा.केन्‍द्र कनकबीरा,PHC KANAKBIRA,81,03
0341047,प्राथ.स्‍वा.केन्‍द्र गोडम,PHC GODAM,81,03
0341048,प्राथ.स्‍वा.केन्‍द्र हिर्री,PHC  HIRRE,81,03
0341049,प्राथ.स्‍वा.केन्‍द्र भेड़वन,PHC BHEDWAN,81,03
0341050,प्राथ.स्‍वा.केन्‍द्र सराईपाली,PHC SARAIPALI,41,07
0341051,प्राथ.स्‍वा.केन्‍द्र लिबरा,PHC LIBRA,41,07
0341052,प्राथ.स्‍वा.केन्‍द्र उरबा,PHC URBA,41,07
0341053,प्राथ.स्‍वा.केन्‍द्र छाल,PHC CHHAL,41,09
0341054,प्राथ.स्‍वा.केन्‍द्र हाटी,PHC HATI,41,09
0341055,प्राथ.स्‍वा.केन्‍द्र बायसी,PHC BAYASI,41,09
0341056,प्राथ.स्‍वा.केन्‍द्र खम्‍हार,PHC KHAMHAR,41,09
0341057,प्राथ.स्‍वा.केन्‍द्र चाल्‍हा,PHC CHALHA,41,09
0341058,प्राथ.स्‍वा.केन्‍द्र कुमरता,PHC KUMARTA,41,09
0341059,प्राथ.स्‍वा.केन्‍द्र सिसरिंगा,PHC SISARINGA,41,09
0341443,"प्राथ.स्‍वा.केन्‍द्र, गनपतपुर ",PHC Ganpatpur,41,09
0341444,प्राथ.स्‍वा.केन्‍द्र किरोड़ीमल,PHC Kirodimal Nagar,41,01
0342010,पी.एच.सी बाधा बाज्ञार,PHC Bandha Bazar,79,07
0342011,पी.एच.सी चिल्‍हाटी,PHC Chilhati,79,07
0342012,पी.एच.सी जादुटोला,PHC Jadutola,79,07
0342013,पी.एच.सी कौडीकसा,PHC Koudikasha,79,07
0342014,पी.एच.सी बकरक्‍ट्टा,PHC Bakarkatta,77,06
0342015,पी.एच.सी बुन्‍देली,PHC Bundeli,77,06
0342017,पी.एच.सी गातापार,PHC Gatapar,77,06
0342018,पी.एच.सी पेन्‍डरवानी,PHC Pendarbani,77,06
0342019,पी.एच.सी साल्‍हेवारा,PHC Salhebara,77,06
0342020,पी.एच.सी उदईपुर,PHC Udaipur,77,06
0342021,पी.एच.सी.  चिचोला,PHC Chichola,42,03
0342022,पी.एच.सी.गेन्‍दाटोला,PHC Gaindatola,42,03
0342023,पी.एच.सी खोभा,PHC Khobha,42,03
0342024,पी.एच.सी कुमरदा,PHC Kumarda,42,03
0342025,पी.एच.सी उमरवाही,PHC Umarwahi,42,03
0342026,पी.एच.सी अर्जुनी,PHC Arjuni,42,02
0342027,पी.एच.सी आसरा,PHC Asara,42,02
0342028,पी.एच.सी बडगांव चारभाठा,PHC Badgaon Charbhata,42,02
0342029,पी.एच.सी करमतरा,PHC Karamtara,42,02
0342030,पी.एच.सी टप्‍पा,PHC Tappa,42,02
0342031,पी.एच.सी तुमडीबोड,PHC Tumdibod,42,02
0342032,पी.एच.सी चारभाठा,PHC Charbhata,42,04
0342033,पी.एच.सी कुसमी,PHC Kusami,42,04
0342034,पी.एच.सी लाल बाहादूर नगर,PHC L.B. nagar,42,04
0342035,पी.एच.सी मोहारा,PHC Mohara,42,04
0342036,पी.एच.सी मुरमुंदा,PHC Murmunda,42,04
0342037,पी.एच.सी मुसराकला,PHC Musara,42,04
0342038,पी.एच.सी रामाटोला,PHC Ramatola,42,04
0342039,पी.एच.सी डुमरडीहकला,PHC Dumardihkala,42,01
0342041,पी.एच.सी सुकुलदैहान,PHC Sukuldehan,42,01
0342042,पी.एच.सी बाजार अ‍तरिया,PHC Atariya,77,05
0342043,पी.एच.सी जालबांधा,PHC Jalbandha,77,05
0342044,पी.एच.सी मरकामटोला,PHC Markamtola,77,05
0342045,पी.एच.सी मुढीपार,PHC Mudipar,77,05
0342046,पी.एच.सी पाडादाह,PHC Pandadah,77,05
0342047,पी.एच.सी औंधी,PHC Aaundhi,79,09
0342048,पी.एच.सी भर्रीटोला,PHC Bharritola,79,09
0342049,पी.एच.सी खंडगांव,PHC Khadgaon,79,09
0342050,पी.एच.सी वासडी,PHC Basdi,79,08
0342051,पी.एच.सी दनगढ,PHC Dangarh,79,08
0342052,पी.एच.सी गोटाटोला,PHC Gotatola,79,08
0342369,"प्राथ.स्‍वा.केन्‍द्र, माहुद माचनदुर ",PHC Mahud Machandur,79,07
0342370,"प्राथ.स्‍वा.केन्‍द्र, पैलीमेट ",PHC Pailimeta,77,06
0342378,पीएचसी सुरगी,PHC Surgi,42,01
0342379,पीएचसी बुचाटोला,PHC Buchatola,42,03
0342380,पीएचसी खुलजी,PHC Khujji,42,02
0342381,पीएचसी घिरघोली,PHC Ghirgholi,77,06
0342382,पी.एच.सी मंगाटा,PHC Mangata,42,01
0343015,प्राथ. स्‍वा. केन्‍द्र जे. सांकरा,PHC J.Sankara,69,05
0343016,प्राथ. स्‍वा. केन्‍द्र करहीबदर,PHC Karibhadar,69,05
0343017,प्राथ. स्‍वा. केन्‍द्र लाटाबोड,PHC Latabod,69,05
0343018,प्राथ. स्‍वा. केन्‍द्र पिपरछेडी,PHC Piperchedi,69,05
0343021,प्राथ. स्‍वा. केन्‍द्र दारगांव,PHC Dargaon,43,02
0343023,प्राथ. स्‍वा. केन्‍द्र  मुरमुन्दा,PHC Murmunda,43,02
0343025,प्राथ. स्‍वा. केन्‍द्र पेन्‍ड्रावन,PHC PENDRAWAN,43,02
0343026,प्राथ. स्‍वा. केन्‍द्र चन्‍दनु,PHC Chandnu,68,09
0343027,प्राथ. स्‍वा. केन्‍द्र छिरहा,PHC Chhirha,68,09
0343028,प्राथ. स्‍वा. केन्‍द्र दाढी,PHC Dadhi,68,09
0343029,प्राथ. स्‍वा. केन्‍द्र जेवरा,PHC Jewra,68,09
0343031,प्राथ. स्‍वा. केन्‍द्र कुसमी,PHC Kusmi,68,09
0343032,प्राथ. स्‍वा. केन्‍द्र कतई,PHC Katai,68,12
0343033,प्राथ. स्‍वा. केन्‍द्र टेमरी,PHC Temri,68,12
0343034,प्राथ. स्‍वा. केन्‍द्र नांदघाट,PHC Nandghat,68,12
0343035,प्राथ. स्‍वा. केन्‍द्र मारो,PHC Maro,68,12
0343036,प्राथ. स्‍वा. केन्‍द्र संबलपुर,PHC Sambalpur,68,12
0343037,प्राथ. स्‍वा. केन्‍द्र देवकर,PHC Devkar,68,10
0343038,प्राथ. स्‍वा. केन्‍द्र करेसरा,PHC Karesara,68,10
0343041,प्राथ. स्‍वा. केन्‍द्र परपोडी,PHC Parpodi,68,10
0343044,प्राथ. स्‍वा. केन्‍द्र गुरेदा,PHC Gureda,69,03
0343045,प्राथ. स्‍वा. केन्‍द्र कलंगपुर,PHC Kalangpur,69,03
0343046,प्राथ. स्‍वा. केन्‍द्र माहुद बी,PHC Mahud B,69,03
0343047,प्राथ. स्‍वा. केन्‍द्र रनचिरई,PHC Ranchirai,69,03
0343048,प्राथ. स्‍वा. केन्‍द्र सांकरी,PHC Sankri,69,03
0343049,प्राथ. स्‍वा. केन्‍द्र सिरसिदा,PHC Sirsida,69,03
0343051,प्राथ. स्‍वा. केन्‍द्र अरजपुरी,PHC Arjpuri,69,08
0343052,प्राथ. स्‍वा. केन्‍द्र भंवरमरा,PHC Bhawermara,69,08
0343054,प्राथ. स्‍वा. केन्‍द्र दुबरेचा,PHC Dubchera,69,08
0343055,प्राथ. स्‍वा. केन्‍द्र मंगचुंआ,PHC Mangchuwa,69,08
0343056,प्राथ. स्‍वा. केन्‍द्र नहन्‍दा,PHC Nahanda,69,08
0343057,प्राथ. स्‍वा. केन्‍द्र पिनकापार,PHC Pinkapar,69,08
0343058,प्राथ. स्‍वा. केन्‍द्र संजारी,PHC Sanjari,69,08
0343059,प्राथ. स्‍वा. केन्‍द्र सुरेगांव,PHC Suregaon,69,08
0343060,प्राथ. स्‍वा. केन्‍द्र पलारी,PHC PALARI,69,06
0343061,प्राथ. स्‍वा. केन्‍द्र बोडरा,PHC BODRA,69,06
0343062,प्राथ. स्‍वा. केन्‍द्र पुरूर,PHC PURUR,69,06
0343063,"प्रा.स्‍वा.केन्‍द्र, आनंदगांव",PHC Anandgaon,68,11
0343064,"प्रा.स्‍वा.केन्‍द्र, देवरबीजा",PHC Devrbija,68,11
0343065,"प्रा.स्‍वा.केन्‍द्र, गुधेली",PHC Gudheli,68,11
0343066,प्राथ. स्‍वा. केन्‍द्र सरदा,PHC Sarda,68,11
0343067,"प्रा. स्‍वा. केन्‍द्र, चिखलाकसा",PHC Chikhlakasa,69,07
0343068,"प्रा. स्‍वा. केन्‍द्र, घोटिया",PHC Ghotiya,69,07
0343070,"प्रा. स्‍वा. केन्‍द्र, सुरडोंगर",PHC Surdonger,69,07
0343071,प्राथ. स्‍वा. केन्‍द्र बटरेल,PHC Batrel,43,04
0343072,प्राथ. स्‍वा. केन्‍द्र भिलाई 3,PHC Bhilai - 3,43,04
0343073,प्राथ. स्‍वा. केन्‍द्र गाडाडीह,PHC Gadadeeh,43,04
0343075,प्राथ. स्‍वा. केन्‍द्र पुरैना,PHC Purena,43,04
0343076,प्राथ. स्‍वा. केन्‍द्र रानीतराई,PHC Ranitarai,43,04
0343078,प्राथ. स्‍वा. केन्‍द्र हनौदा,PHC Hanoda,43,01
0343079,प्राथ. स्‍वा. केन्‍द्र जेवरा,PHC Jewara,43,01
0343080,प्राथ. स्‍वा. केन्‍द्र खुरसुल,PHC Khursul,43,01
0343081,प्राथ. स्‍वा. केन्‍द्र नगपुरा,PHC Nagpura,43,01
0343082,प्राथ. स्‍वा. केन्‍द्र ननकटी,PHC Nankathi,43,01
0343084,प्राथ. स्‍वा. केन्‍द्र रसमडा,PHC Rasmada,43,01
0343086,प्राथ. स्‍वा. केन्‍द्र भरदाकला,PHC Bhardakala,69,03
0343087,प्राथ. स्‍वा. केन्‍द्र कुरदी,PHC Kurdi,69,03
0343088,प्रा.स्वा.कें. माचुन्दर,PHC Machandur,43,01
0343535,प्राथ. स्‍वा. केन्‍द्र मरका,PHC Marka,68,09
0343536,प्राथ. स्‍वा. केन्‍द्र बटार,PHC Batar,68,09
0343537,प्राथ. स्‍वा. केन्‍द्र कथोतिया,PHC Kathotiya,68,09
0343559,"प्रा. स्‍वा. केन्‍द्र, आमाडुला",PHC Amadula,69,07
0343582,प्रा.स्वा.कें कओकहा,PHC Kokha,43,01
0343586,प्राथ. स्‍वा. केन्‍द्र वैशाली नगर,PHC Vaishali Nagar,43,01
0343587,प्राथ. स्‍वा. केन्‍द्र खुर्सीपार,PHC Khursipar,43,01
0343591,"प्राथ.स्‍वा.केन्‍द्र, जुनवानी ",PHC Junwani,43,01
0343592,प्राथ. स्‍वा. केन्‍द्र खण्‍डसरा,PHC Khandsara,68,09
